id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,characters,director
ts246072,['barbarian'],SHOW,"['three', 'people', 'fate', 'interwoven', 'battle', 'teutoburg', 'forest', '9', 'ad', 'germanic', 'warrior', 'halt', 'spread', 'roman', 'empire']",NEW,5.0,47,"['drama', 'action', 'history']",['DE'],1.0,tt9184986,7.2,23709.0,37.819,7.396,"['laurence rupp', 'jeanne goursaud', 'david schtter', 'gaetano aronica', 'bernhard schtz', 'eva verena mller', 'florian schmidtke', 'jeremy miliker', 'sergej onopko', 'bence ferenczi', 'tibor milos krisko']","['arminius', 'thusnelda', 'folkwin wolfspeer', 'varus', 'segestes', 'irmina', 'talio', 'ansgar', 'hadgan', 'berulf buddy y', 'berulf buddy']",
ts218569,"['movie', 'made', 'u']",SHOW,"['unwrap', 'real', 'story', 'behind', 'iconic', 'christmas', 'blockbuster', 'thanks', 'insider', 'interview', 'behindthescenes', 'peek']",MEDIUM,2.0,47,"['documentation', 'family', 'history']",['US'],3.0,tt10681222,7.6,6288.0,10.08,7.4,['danny wallace'],['narrator voice'],
ts235672,[],SHOW,"['undercover', 'assignment', 'expose', 'drug', 'ring', 'becomes', 'timid', 'mumbai', 'constable', 'road', 'empowerment', 'realizes', 'dormant', 'sexuality', 'potential']",NEW,3.0,40,"['drama', 'crime']",['IN'],2.0,,6.25,105790.0,11.259,6.3,"['aaditi pohankar', 'vijay varma', 'vishwas kini', 'shivani rangole', 'dhruv thukral', 'paritosh sand', 'suhita thatte', 'kishore', 'sandeep dhabale', 'jay jha', 'ram dutt']","['bhumika pardeshi', 'sasya', 'jason fernandez', 'rupa', 'hemant', 'dcp shishir mathur', 'bhumikas mother', 'nayak', 'lokhande', 'nan', 'khasif']",
ts84661,['cursed'],SHOW,"['fresh', 'take', 'arthurian', 'legend', 'teenager', 'nimue', 'join', 'force', 'mercenary', 'arthur', 'quest', 'find', 'merlin', 'deliver', 'ancient', 'sword']",NEW,5.0,55,"['action', 'scifi', 'fantasy', 'drama']",['US'],1.0,tt8210856,5.8,29864.0,30.279,7.4,"['katherine langford', 'devon terrell', 'gustaf skarsgrd', 'shalom brunefranklin', 'daniel sharman', 'catherine walker', 'lily newmark', 'peter mullan', 'billy jenkins', 'sebastian armesto', 'emily coates', 'matt stokoe', 'zak holland']","['nimuelady of the lake', 'arthur', 'merlin', 'igrainemorgana', 'weeping monklancelot', 'lenore', 'pym', 'father carden', 'squirrellpercival', 'king uther pendragon', 'iris', 'gawainthe green knight', 'nan']",
ts220751,"['lego', 'jurassic', 'world', 'legend', 'isla', 'nublar']",SHOW,"['set', '2012', 'three', 'year', 'event', 'jurassic', 'world', 'movie', 'lego', 'legend', 'isla', 'nublar', 'pick', 'story', 'left', 'secret', 'exhibit', 'newlyhired', 'animal', 'behaviorist', 'owen', 'grady', 'assistant', 'manager', 'park', 'operation', 'claire', 'dearing', 'team', 'deal', 'everything', 'hectic', 'life', 'around', 'throw', 'way', 'includes', 'runaway', 'dinosaur', 'ongoing', 'construction', 'expand', 'tourist', 'everywhere', 'unpredictable', 'tropical', 'weather', 'impulsive', 'bos', 'plus', 'mysterious', 'saboteur', 'surprising', 'tie', 'park', 'past', 'quest', 'find', 'legendary', 'treasure', 'destroy', 'forever', 'could', 'possibly', 'go', 'wrong']",MEDIUM,2.0,22,"['comedy', 'family', 'scifi', 'animation', 'action']",['CA'],1.0,tt10872880,6.7,289.0,13.663,7.2,"['ian hanlin', 'britt mckillip']","['owen grady', 'claire dearing']",
ts83082,['living'],SHOW,"['burned', 'life', 'mile', 'undergoes', 'strange', 'procedure', 'strip', 'mall', 'spa', 'wake', 'find', 'he', 'replaced', 'better', 'version']",MEDIUM,5.0,26,"['drama', 'scifi', 'comedy']",['US'],2.0,tt8880894,7.2,30624.0,9.447,6.8,"['paul rudd', 'aisling bea']","['miles elliot', 'kate elliot']",
ts113842,['girihaji'],SHOW,"['detective', 'tokyo', 'scour', 'london', 'missing', 'brother', 'who', 'involved', 'yakuza', 'accused', 'murder']",MEDIUM,5.0,58,"['drama', 'thriller', 'crime']",['GB'],1.0,tt8001106,7.8,14008.0,14.215,7.7,"['takehiro hira', 'kelly macdonald', 'yosuke kubozuka', 'will sharpe', 'aoi okuyama', 'yuko nakamura', 'katsuya', 'tony pitts', 'yoshiki minato', 'masahiro motoki']","['kenzo mori', 'sarah', 'yuto mori', 'rodney', 'taki mori', 'rei mori', 'toshio', 'angling', 'jiro yamamoto', 'fukuhara']",
ts129445,['spy'],SHOW,"['based', 'life', 'israeli', 'spy', 'eli', 'cohen']",MEDIUM,5.0,53,"['drama', 'history']",['FR'],1.0,tt5952634,7.9,41237.0,16.993,7.6,"['sacha baron cohen', 'noah emmerich', 'hadar ratzon rotem', 'alexander siddig', 'waleed zuaiter', 'nassim lyes', 'moni moshonov', 'yael eitan', 'alona tal']","['eli cohen  kamel amin thabeth', 'dan peleg', 'nadia cohen', 'ahmed suidani', 'general amin alhafez', 'maazi zaher addin', 'jacob shimoni', 'maya', 'julia schneider']",
ts241486,"['pokmon', 'journey', 'series']",SHOW,"['young', 'trainer', 'ash', 'new', 'friend', 'goh', 'become', 'research', 'fellow', 'professor', 'cerise', 'laboratory', 'traveling', 'world', 'learn', 'pokmon']",NEW,2.0,22,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",['JP'],1.0,tt14033496,6.9,563.0,1.4,6.0,,,
ts237560,"['jeffrey', 'epstein', 'filthy', 'rich']",SHOW,"['story', 'survivor', 'fuel', 'docuseries', 'examining', 'convicted', 'sex', 'offender', 'jeffrey', 'epstein', 'used', 'wealth', 'power', 'carry', 'abuse']",NEW,5.0,57,"['documentation', 'crime']",['US'],1.0,tt12312250,7.1,23816.0,9.369,7.2,"['jeffrey epstein', 'ghislaine maxwell']","['himself archive footage', 'herself archive footage']",['lisa bryant']
ts269397,"['bogdan', 'boner', 'egzorcysta']",SHOW,"['demon', 'safe', 'bogdan', 'boner', 'alcoholloving', 'selftaught', 'exorcistforhire', 'return', 'inventive', 'obscene', 'deadly', 'deed']",NEW,5.0,12,"['animation', 'comedy']",['PL'],2.0,tt13624584,7.3,105.0,10.114,4.0,['bartosz walaszek'],['egzorcysta voice'],['bartosz walaszek']
ts105825,"['valhalla', 'murder']",SHOW,"['police', 'profiler', 'arnar', 'sent', 'back', 'home', 'oslo', 'native', 'iceland', 'investigate', 'country', 'first', 'serial', 'killer', 'case', 'team', 'local', 'senior', 'cop', 'kata']",MEDIUM,5.0,47,"['crime', 'drama', 'thriller', 'scifi']",['IS'],1.0,tt11073588,7.1,13467.0,11.145,6.8,"['nna dgg filippusdttir', 'bjrn thors', 'bergur ebbi benediktsson', 'alds amah hamilton', 'sigurur sklason', 'tinna hrafnsdttir', 'arnds hrnn egilsdttir', 'edda bjrgvinsdttir', 'valur freyr einarsson', 'damon younger', 'gunnar bersi bjrnsson']","['kata', 'arnar', 'erlingur', 'dsa', 'magns', 'nan', 'hugrn', 'svava', 'egill', 'nan', 'police officer']",
ts113506,"['last', 'czar']",SHOW,"['chronicled', 'look', 'fall', 'romanov', 'dynasty', 'russia']",MEDIUM,5.0,45,"['romance', 'documentation', 'drama', 'history', 'war']",['GB'],1.0,tt7949606,7.3,8248.0,9.163,7.4,"['robert jack', 'ben cartwright', 'susanna herbert', 'oliver dimsdale', 'elsie bennett', 'samuel collings']","['nicky', 'rasputin', 'alix', 'pierre', 'ella', 'sandro']",
ts89339,"['selling', 'sunset']",SHOW,"['elite', 'real', 'estate', 'broker', 'oppenheim', 'group', 'sell', 'luxe', 'life', 'affluent', 'buyer', 'la', 'drama', 'ramp', 'new', 'agent', 'join', 'team']",MEDIUM,5.0,36,['reality'],['US'],5.0,tt9817298,6.4,6217.0,8.686,7.0,,,
ts88909,"['glow', 'britain', 'next', 'makeup', 'star']",SHOW,"['talented', 'cast', 'aspiring', 'makeup', 'artist', 'live', 'work', 'together', 'attempt', 'prove', 'potential', 'industry', 'professional', 'multitude', 'world', 'fashion', 'film', 'regular', 'elimination', 'challenge', 'test', 'skill', 'pressure', 'also', 'give', 'opportunity', 'unleash', 'creative', 'vision', 'jawdropping', 'result']",MEDIUM,4.0,54,['reality'],['GB'],4.0,tt9680524,6.8,2095.0,5.621,7.0,"['val garland', 'dominic skinner']","['herself  judge', 'himself  judge']",
ts103133,['okay'],SHOW,"['sydney', 'teenage', 'girl', 'navigating', 'trial', 'tribulation', 'high', 'school', 'dealing', 'complexity', 'family', 'budding', 'sexuality', 'mysterious', 'superpower', 'beginning', 'awaken', 'deep', 'within']",NEW,5.0,21,"['drama', 'fantasy', 'scifi', 'comedy']",['US'],1.0,tt9446688,7.5,58674.0,27.985,8.2,"['sophia lillis', 'wyatt oleff', 'sofia bryant', 'kathleen rose perkins']","['sydney novak', 'stanley barber', 'dina', 'maggie novak']",['jonathan entwistle']
ts83491,[],SHOW,"['neonoir', 'thriller', 'series', 'pair', 'cashstrapped', 'newlywed', 'accept', 'lucrative', 'morally', 'dubious', 'offer', 'mysterious', 'female', 'benefactor']",MEDIUM,5.0,54,"['drama', 'thriller', 'romance']",['US'],1.0,tt20873518,6.3,15243.0,19.664,6.6,"['rene zellweger', 'jane levy', 'blake jenner', 'samantha marie ware', 'juan castano', 'keith powers']","['anne', 'lisa', 'sean', 'angela', 'marcos', 'todd']",
ts281928,"['unsolved', 'mystery']",SHOW,"['real', 'case', 'perplexing', 'disappearance', 'shocking', 'murder', 'paranormal', 'encounter', 'fuel', 'gripping', 'revival', 'iconic', 'documentary', 'series']",NEW,5.0,49,"['documentation', 'drama', 'thriller', 'crime']",['US'],2.0,tt9642938,7.3,9492.0,18.654,7.8,,,
ts223981,['cheer'],SHOW,"['stake', 'mat', 'high', 'cheerleader', 'thing', 'brutal', 'workout', 'exceptional', 'performance', 'story', 'adversity', 'triumph', 'behind', 'athlete']",NEW,5.0,56,"['documentation', 'sport', 'reality']",['US'],2.0,tt11426660,8.1,6271.0,8.36,7.4,"['monica aldama', 'gabi butler', 'morgan simianer', 'ladarius marshall', 'maddy brum', 'gillian rupert', 'payton sykes', 'jada wooten', 'vonte johnson', 'devonte dee joseph', 'angel rice', 'jaden jaymo rice', 'benji chester', 'lexi brumback']","['self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self']",
ts89014,"['dc', 'super', 'hero', 'girl']",SHOW,"['world', 'may', 'know', 'wonder', 'woman', 'supergirl', 'batgirl', 'notsotypical', 'teenager', 'diana', 'kara', 'barbara', 'alongside', 'super', 'hero', 'friend', 'much', 'deal', 'protecting', 'metropolis', 'sinister', 'schoolaged', 'supervillains', 'teen', 'tough', 'enough', 'school', 'friend', 'family', 'chaos', 'come', 'managing', 'social', 'life', 'add', 'power', 'secret', 'identity', 'mix', 'thing', 'get', 'lot', 'complicated']",MEDIUM,2.0,10,"['scifi', 'animation', 'family', 'action', 'comedy', 'fantasy', 'drama']",['US'],2.0,tt9628244,7.1,1282.0,12.626,8.2,"['grey delisle', 'tara strong', 'nicole sullivan', 'kari wahlgren', 'myrna velasco', 'kimberly brooks']","['diana prince  wonder woman voice', 'barbara gordon  batgirl voice', 'kara danvers  supergirl voice', 'zatanna zee zatara  zatanna voice', 'jessica cruz  green lantern voice', 'karen beecher  bumblebee voice']",['nolle raffaele']
ts83657,['order'],SHOW,"['avenge', 'mother', 'death', 'college', 'student', 'pledge', 'secret', 'order', 'land', 'war', 'werewolf', 'practitioner', 'dark', 'magic']",MEDIUM,5.0,48,"['scifi', 'drama', 'thriller', 'fantasy', 'horror']",['US'],2.0,tt8295472,6.7,27943.0,27.883,7.9,"['jake manley', 'sarah grey', 'adam dimarco']","['jack morton', 'alyssa drake', 'randall']",
ts250997,"['earth', 'zac', 'efron']",SHOW,"['actor', 'zac', 'efron', 'journey', 'around', 'world', 'wellness', 'expert', 'darin', 'olien', 'travel', 'show', 'explores', 'healthy', 'sustainable', 'way', 'live']",NEW,2.0,39,"['documentation', 'history', 'reality']",['US'],1.0,tt12585152,8.0,6586.0,17.742,7.8,"['zac efron', 'darin olien']","['self', 'self']",
ts215012,"['kipo', 'age', 'wonderbeasts']",SHOW,"['girl', 'explores', 'possibility', 'postapocalyptic', 'world']",NEW,1.0,23,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],3.0,tt10482560,8.3,5618.0,24.191,8.4,"['coy stewart', 'sydney mikayla', 'deon cole', 'jake green', 'karen fukuhara']","['benson voice', 'wolf voice', 'dave voice', 'jamack voice', 'kipo voice']",
ts103329,"['ghost', 'shell', 'sac2045']",SHOW,"['global', 'financial', 'crisis', 'world', 'engulfed', 'aidriven', 'sustainable', 'war', 'section', '9', 'counter', 'new', 'form', 'cyber', 'threat']",NEW,4.0,25,"['scifi', 'action', 'animation', 'crime', 'drama', 'thriller']",['JP'],2.0,tt9466298,6.2,2397.0,11.482,6.5,"['atsuko tanaka', 'akio otsuka', 'koichi yamadera', 'yutaka nakano', 'toru okawa', 'takashi onozuka', 'taro yamaguchi', 'sakiko tamagawa', 'osamu saka', 'megumi han', 'kenjiro tsuda', 'megumi hayashibara']","['motoko kusanagi voice', 'batou voice', 'togusa voice', 'ishikawa voice', 'saito voice', 'paz voice', 'borma voice', 'tachikoma voice', 'daisuke aramaki voice', 'purin ezaki voice', 'standard voice', 'takashi shimamura voice']",
ts215683,['untamed'],SHOW,"['land', 'dominated', 'mighty', 'wen', 'clan', 'young', 'man', 'named', 'wei', 'wuxian', 'strike', 'unconventional', 'friendship', 'justiceloving', 'lan', 'wangji', 'duo', 'unexpectedly', 'stumble', 'across', 'evidence', 'implicating', 'clan', 'chief', 'plot', 'bring', 'mayhem', 'inhabitant', 'decide', 'intervene', 'however', 'pair', 'attempt', 'foil', 'boss', 'wicked', 'plan', 'go', 'wrong', 'confusion', 'follows', 'disappears', 'many', 'fearing', 'worst', 'sixteen', 'year', 'later', 'return', 'blue', 'soon', 'reunited', 'spate', 'mysterious', 'murder', 'broken', 'join', 'force', 'investigate', 'determined', 'fail', 'time', 'get', 'bottom', 'intrigue', 'solve', 'case', 'dastardly', 'secret', 'figure', 'pulling', 'string', 'behind', 'evildoing', 'blighting']",MEDIUM,4.0,44,"['action', 'drama', 'thriller', 'romance', 'comedy', 'fantasy', 'horror']",['CN'],1.0,tt10554898,8.8,6181.0,30.895,8.5,"['xiao zhan', 'wang yibo', 'wang zhuocheng', 'xuan lu', 'meng ziyi', 'liu haikuan', 'zhu zanjin', 'yu bin', 'qi peixin', 'zheng fanxing', 'guo cheng', 'wang haoxuan', 'song jiyang', 'bowen li', 'cao yuchen', 'ji li', 'wang yizhou', 'carman lee', 'he peng', 'feng ming jing', 'wang yifei', 'lu enjie', 'lu jianmin', 'zhang jingtong', 'huang ziteng', 'xiu qing', 'chen zhuoxuan', 'cao junxiang', 'liu yinjun']","['wei wuxian', 'lan wangji', 'jiang cheng', 'jiang yanli', 'wen qing', 'lan xichen', 'jin guangyao', 'wen ning', 'jin ling  jin rulan', 'lan sizhui', 'lan jingyi', 'xue yang', 'xiao xingchen', 'song lan', 'jin zixuan', 'nie huaisang', 'nie mingjue', 'lan yi', 'wen chao', 'wen zhuliu', 'luo qingyang  mian mian', 'wang lingjiao', 'jiang fengmian', 'yu ziyuan', 'lan qiren', 'wen ruohan', 'ah qing', 'ouyang zizhen', 'jin chan']","['kalam chan', 'steve cheng']"
ts236531,"['hot', 'handle']",SHOW,"['shore', 'paradise', 'gorgeous', 'single', 'meet', 'mingle', 'there', 'twist', 'win', '100000', 'grand', 'prize', 'theyll', 'give', 'sex']",NEW,5.0,42,"['reality', 'romance']",['US'],3.0,tt12004280,4.6,12230.0,20.633,6.8,['bruna louise'],['nan'],
ts80709,"['another', 'life']",SHOW,"['massive', 'alien', 'artifact', 'land', 'earth', 'niko', 'breckinridge', 'lead', 'interstellar', 'mission', 'track', 'source', 'make', 'first', 'contact']",MEDIUM,5.0,42,"['scifi', 'drama', 'thriller']",['US'],2.0,tt8369840,5.2,35536.0,56.037,6.1,"['katee sackhoff', 'justin chatwin', 'samuel anderson', 'elizabeth faith ludlow', 'tongayi chirisa', 'aj rivera', 'alexander eling', 'jayr tinaco', 'lina renna', 'dillon casey']","['niko breckinridge', 'erik wallace', 'william', 'cas isakovic', 'richard ncube', 'bernie martinez', 'javier almanzar', 'zayn petrossian', 'jana breckinridgewallace', 'seth gage']",
ts256007,"['love', 'anarchy']",SHOW,"['married', 'consultant', 'young', 'tech', 'kick', 'flirty', 'game', 'challenge', 'societal', 'norm', 'lead', 'reevaluate', 'entire', 'life']",NEW,5.0,31,"['comedy', 'drama', 'romance']",['SE'],2.0,tt10888876,7.4,7896.0,13.59,7.3,"['ida engvoll', 'bjrn mosten', 'carla sehn', 'gizem erdogan', 'bjrn kjellman', 'reine brynolfsson']","['sofie rydman', 'max jrvi', 'caroline dahl', 'denise konar', 'ronny johansson', 'friedrich jgerstedt']",
ts86908,"['la', 'finest']",SHOW,"['syd', 'burnett', 'left', 'complicated', 'past', 'behind', 'become', 'lapd', 'detective', 'paired', 'new', 'partner', 'nancy', 'mckenna', 'working', 'mom', 'equally', 'complex', 'pushed', 'examine', 'whether', 'unapologetic', 'lifestyle', 'might', 'masking', 'greater', 'personal', 'secret', 'two', 'woman', 'dont', 'agree', 'much', 'find', 'common', 'ground', 'come', 'taking', 'dangerous', 'criminal', 'los', 'angeles']",MEDIUM,4.0,47,"['crime', 'drama', 'action', 'comedy', 'thriller']",['US'],2.0,tt7555294,6.1,7000.0,21.788,7.3,"['gabrielle union', 'jessica alba', 'ryan mcpartlin', 'ernie hudson', 'duane martin', 'zach gilford', 'sophie reynolds', 'miguel gomez']","['syd burnett', 'nancy mckenna', 'patrick mckenna', 'joseph burnett', 'ben baines', 'ben walker', 'isabel mckenna', 'ricky leon']",
ts105441,"['greatest', 'event', 'wwii', 'colour']",SHOW,"['series', 'colorized', 'archive', 'footage', 'important', 'event', 'world', 'war', 'ii']",MEDIUM,3.0,50,"['documentation', 'history', 'war']",['GB'],1.0,tt9103932,8.7,8622.0,7.929,8.6,['derek jacobi'],['narrator'],
ts227305,"['tiger', 'king']",SHOW,"['zoo', 'owner', 'spiral', 'control', 'amid', 'cast', 'eccentric', 'character', 'true', 'murderforhire', 'story', 'underworld', 'big', 'cat', 'breeding']",NEW,5.0,44,"['documentation', 'crime']",['US'],2.0,tt11823076,7.5,77790.0,9.63,7.0,,,
ts88469,['undercover'],SHOW,"['undercover', 'agent', 'infiltrate', 'drug', 'kingpin', 'operation', 'posing', 'couple', 'campground', 'spends', 'weekend', 'inspired', 'real', 'event']",MEDIUM,5.0,49,"['drama', 'crime', 'thriller']",['BE'],3.0,tt7263154,7.8,17005.0,17.659,8.0,"['tom waes', 'frank lammers', 'elise schaap', 'jeroen van der ven', 'ruth becquart', 'gkhan girginol', 'murat seven', 'nazmiye oral']","['bob lemmens', 'ferry bouman', 'danielle bouman', 'patrick dierickx', 'nathalie geudens', 'timur', 'serkan bulut', 'leyla bulut']",
ts284800,"['criminal', 'uk']",SHOW,"['within', 'wall', 'interrogation', 'room', 'london', 'investigator', 'question', 'suspect', 'accused', 'grievous', 'crime', 'truth', 'come', 'light']",MEDIUM,5.0,44,"['crime', 'drama', 'thriller']",['GB'],2.0,tt9860676,7.6,18213.0,12.302,7.429,"['lee ingleby', 'katherine kelly', 'rochenda sandall', 'shubham saraf']","['tony myerscough', 'natalie hobbs', 'vanessa warren', 'kyle petit']",
ts88262,['traitor'],SHOW,"['1945', 'london', 'feef', 'seduced', 'rogue', 'american', 'spy', 'spying', 'country', 'task', 'uncover', 'russian', 'agent', 'heart', 'british', 'government']",MEDIUM,5.0,51,"['war', 'drama', 'thriller', 'history']",['GB'],1.0,tt7371896,6.6,3130.0,4.526,6.8,"['emma appleton', 'keeley hawes', 'brandon p bell', 'greg mchugh', 'matt lauria', 'jamie blackley', 'robert goodale', 'david hargreaves', 'benjamin walker', 'luke treadaway', 'michael stuhlbarg', 'simon kunz', 'albert welling']","['feef symonds', 'priscilla garrick', 'jackson cole', 'david hennessey', 'peter mccormick', 'freddie symonds', 'mark stephens', 'martin garrick', 'jimmy derby', 'hugh fenton', 'rowe', 'herbert quick', 'brigadier moss']",
ts286390,"['merli', 'dare', 'know']",SHOW,"['follows', 'story', 'pol', 'rubio', 'merlin', 'bergerons', 'favorite', 'student', 'tv', 'series', 'footstep', 'former', 'professor', 'begin', 'philosophy', 'career', 'university', 'barcelona', 'meet', 'new', 'friend', 'colleague', 'teacher', 'conflict', 'complicated', 'family', 'relationship', 'bruno', 'stage', 'meeting', 'mara', 'bolao', 'key', 'acid', 'see', 'great', 'potential', 'mark', 'definitively', 'constantly', 'pressure', 'forcing', 'let', 'go', 'posh', 'attitude', 'face', 'life', 'adult', 'way']",MEDIUM,5.0,48,"['comedy', 'drama']",['ES'],2.0,tt9415632,7.6,1868.0,52.228,8.4,"['carlos cuevas', 'david solans', 'mara pujalte', 'pablo capuz', 'azul fernndez', 'claudia vega', 'pere vallribera', 'lesley grant', 'gloria ramos', 'eva martn', 'assun planas', 'boris ruiz', 'anna maria barbany', 'francesc orella', 'carmen conesa', 'silvia mars']","['pol rubio', 'bruno bergeron', 'mara bolao', 'rai', 'minerva', 'oti', 'biel', 'amy oconnor', 'laura', 'slvia montoliu', 'glria', 'alfonso rubio', 'carmina calduch', 'merl bergeron calduch', 'vicky', 'esther']",
ts224907,"['backstreet', 'rookie']",SHOW,"['tell', 'unpredictable', '24hour', 'love', 'story', 'fourdimensional', 'innocent', 'girl', 'jung', 'saet', 'byeol', 'troublemaker', 'adorkable', 'caring', 'male', 'store', 'manager', 'choi', 'dae', 'hyun', 'context', 'convenience', 'met', 'accidentally', '4', 'year', 'ago', 'back', 'asked', 'buy', 'cigarette', 'come', 'run', 'parttime', 'job', 'hilarious', 'romantic', 'start']",NEW,4.0,62,"['drama', 'comedy', 'romance', 'action']",['KR'],1.0,tt12516712,7.4,2216.0,29.819,7.5,"['ji changwook', 'kim youjung', 'do sangwoo', 'han seonhwa', 'ahn solbin', 'kim mingue', 'lee byungjoon', 'kim sunyoung', 'woo hyeon', 'lee yunhui', 'kyeon miri', 'seo yehwa', 'kil yongwoo', 'eum moonsuk', 'kim jihyun']","['choi daehyun', 'jung saetbyul', 'jo seungjun', 'yoo yeonjoo', 'jung eunbyu', 'kang jiwook', 'choi yongpil', 'gong boonhee', 'kwon euichoo', 'cha kyebuk', 'kim hyeja', 'hwang geumbi', 'yoo myeonggi', 'han dalsik', 'choi dasoon']",['lee myungwoo']
ts161737,['dare'],SHOW,"['life', 'several', 'cheerleader', 'changed', 'forever', 'shocking', 'crime', 'rock', 'quiet', 'suburban', 'world']",MEDIUM,5.0,43,"['thriller', 'crime', 'drama', 'reality']",['US'],1.0,tt2983222,6.6,5254.0,15.001,7.9,"['marlo kelly', 'herizen f guardiola', 'willa fitzgerald', 'rob heaps', 'zach roerig', 'paul fitzgerald', 'alison thornton', 'kaden hebb', 'brittany spiteri', 'haley chau', 'addyson douglas', 'brittany raymond', 'taveeta szymanowicz', 'brittany teo']","['beth cassidy', 'addy hanlon', 'colette french', 'matt french', 'will mosley', 'burt cassidy', 'tacy cassidy', 'mindy', 'taylor', 'ali', 'emily diaz', 'cori ross', 'riri curtis', 'tess lynn']",['josephine decker']
ts225867,"['english', 'game']",SHOW,"['two', '19thcentury', 'footballer', 'opposite', 'side', 'class', 'divide', 'navigate', 'professional', 'personal', 'turmoil', 'change', 'game', 'england', 'forever']",NEW,4.0,48,['drama'],['GB'],1.0,,7.5,9880.0,13.746,7.7,"['kevin guthrie', 'edward holcroft', 'niamh walsh', 'charlotte hope', 'craig parkinson', 'james harkness', 'ben batt', 'joncie elmore', 'gerard kearns', 'henry lloydhughes', 'kerrie hayes', 'kate phillips', 'kelly price', 'anthony andrews', 'kate dickie', 'michael nardone', 'lara peake']","['fergus suter', 'arthur kinnaird', 'martha almond', 'margaret alma kinnaird', 'james walsh', 'jimmy love', 'cartwright', 'ted stokes', 'tommy marshall', 'alfred lyttelton', 'doris platt', 'laura lyttelton', 'lydia cartwright', 'lord kinnaird', 'fergus mother', 'douglas suter', 'betsy cronshaw']",
ts187541,"['hotel', 'del', 'luna']",SHOW,"['he', 'invited', 'manage', 'hotel', 'dead', 'soul', 'elite', 'hotelier', 'get', 'know', 'establishment', 'ancient', 'owner', 'strange', 'world']",MEDIUM,4.0,80,"['romance', 'action', 'comedy', 'drama', 'fantasy', 'horror', 'scifi']",['KR'],1.0,tt10220588,8.2,8405.0,32.042,8.7,,,
ts88283,"['wu', 'assassin']",SHOW,"['last', 'line', 'chosen', 'one', 'wannabe', 'chef', 'team', 'homicide', 'detective', 'unravel', 'ancient', 'mystery', 'take', 'supernatural', 'assassin']",MEDIUM,5.0,44,"['scifi', 'action', 'crime', 'drama', 'fantasy']",['US'],1.0,tt8652642,6.4,12921.0,15.475,7.3,"['iko uwais', 'byron mann', 'katheryn winnick', 'li jun li', 'lawrence kao']","['kai jin', 'uncle six', 'christine gavin', 'jenny wah', 'tommy wah']",
ts215341,"['gentleman', 'league']",SHOW,"['former', 'sport', 'superstar', 'recordbreaking', 'olympian', 'soccer', 'field', 'theyre', 'middleaged', 'dad', 'trying', 'best']",MEDIUM,1.0,98,['reality'],['KR'],2.0,,7.15,2303.5,10.495,8.0,,,
ts105047,['lake'],SHOW,"['terrible', 'plague', 'strike', 'group', 'decides', 'risk', 'life', 'humanity', 'struggle', 'survive', 'face', 'end', 'civilization']",MEDIUM,5.0,51,"['thriller', 'drama', 'scifi']",['RU'],2.0,tt9151230,7.2,12713.0,13.757,7.5,"['kirill kro', 'viktoriya isakova', 'aleksandr robak', 'maryana spivak', 'yuriy borisov', 'yuriy kuznetsov', 'viktoriia klinkova', 'nikita elenev', 'askar ilyasov', 'saveliy kudryashov']","['sergey', 'anna', 'leonid', 'irina', 'zhenya', 'boris', 'alyona', 'taras', 'ezis', 'anton']",['dmitry tyurin']
ts215691,"['teenage', 'bounty', 'hunter']",SHOW,"['joining', 'force', 'veteran', 'bounty', 'hunter', 'sixteenyearold', 'fraternal', 'twin', 'sister', 'sterling', 'blair', 'dive', 'world', 'bail', 'skipping', 'baddie', 'still', 'navigating', 'high', 'stake', 'teenage', 'love', 'sex']",NEW,5.0,49,"['comedy', 'drama', 'action', 'crime']",['US'],1.0,tt10584608,7.6,11426.0,16.492,7.9,"['anjelica bette fellini', 'maddie phillips', 'kadeem hardison', 'virginia williams']","['blair wesley', 'sterling wesley', 'bowser jenkins', 'debbie wesley']",
ts90729,['away'],SHOW,"['american', 'astronaut', 'emma', 'green', 'must', 'leave', 'husband', 'teenage', 'daughter', 'behind', 'command', 'international', 'space', 'crew', 'embarking', 'upon', 'treacherous', 'mission', 'series', 'hope', 'humanity', 'need', 'one', 'another', 'achieve', 'impossible', 'thing']",NEW,4.0,50,"['drama', 'scifi', 'romance']",['US'],1.0,tt8787802,6.6,23787.0,16.426,6.8,"['hilary swank', 'mark ivanir', 'ray panthaki', 'vivian wu', 'ato essandoh', 'talitha bateman']","['emma green', 'misha', 'ram', 'yu', 'kwesi', 'alexis logan']",
ts242820,"['floor', 'lava']",SHOW,"['team', 'compete', 'navigate', 'room', 'flooded', 'lava', 'leaping', 'chair', 'hanging', 'curtain', 'swinging', 'chandelier']",NEW,1.0,31,['reality'],['US'],2.0,tt12370124,5.3,2429.0,9.617,7.8,['rutledge wood'],['self  host'],['brian smith']
